"id","title","short_title","api_uri","first_name","middle_name","last_name","suffix","date_of_birth","gender","party","leadership_role","twitter_account","facebook_account","youtube_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","contact_form","in_office","cook_pvi","dw_nominate","ideal_point","seniority","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","fax","state","district","at_large","geoid"
"M000684","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000684.json","Jan",,"Meyers",,"1928-07-20","F","R",,,,,"407669",,,"15225",,,"","",,,false,,,,"6",,,,"2013-04-12 20:11:58 -0400","ocd-division/country:us/state:ks/cd:3",,,,"KS","3",false,"2003"
"M000687","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000687.json","Kweisi",,"Mfume",,"1948-10-24","M","D",,,,,"407672",,,"15432","N00001799",,"","",,,false,,,,"4",,,,"2021-03-02 02:35:46 -0500","ocd-division/country:us/state:md/cd:7",,,,"MD","7",false,"2407"
"M000692","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000692.json","Robert","H.","Michel",,"1923-03-02","M","R",,,,,"407676",,,"6455",,,"","",,,false,,,,"26",,,,"2013-04-12 20:11:57 -0400","ocd-division/country:us/state:il/cd:18",,,,"IL","18",false,"1718"
"M000718","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000718.json","Clarence","E.","Miller",,"1917-11-01","M","R",,,,,"407700",,,"11034",,,"","",,,false,,,,"24",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:oh/cd:10",,,,"OH","10",false,"3910"
"M000725","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000725.json","George",,"Miller",,"1945-05-17","M","D",,"AskGeorge","repgeorgemiller","RepGeorgeMiller","400278","622",,"14256",,"/m/013t9y","","http://georgemiller.house.gov",,,false,,,,"16",,,,"2016-06-14 16:32:10 -0400","ocd-division/country:us/state:ca/cd:7",,,,"CA","7",false,"0607"
"M000736","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000736.json","John","Ripin","Miller",,"1938-05-23","M","R",,,,,"407721",,,"15226",,,"","",,,false,,,,"6",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:wa/cd:1",,,,"WA","1",false,"5301"
"M000794","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000794.json","Norman","Y.","Mineta",,"1931-11-12","M","D",,,,,"407772",,,"14257",,,"","",,,false,,,,"16",,,,"2013-04-12 20:11:58 -0400","ocd-division/country:us/state:ca/cd:13",,,,"CA","13",false,"0613"
"M000797","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000797.json","Patsy","T.","Mink",,"1927-12-06","F","D",,,,,"400554",,,"10757",,,"","",,,false,,,,"14",,,,"2013-04-12 20:12:01 -0400","ocd-division/country:us/state:hi/cd:2",,,,"HI","2",false,"1502"
"M000834","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000834.json","Joe",,"Moakley",,"1927-04-27","M","D",,,,,"400600",,,"14039",,,"","",,,false,,,,"18",,,,"2013-04-12 20:12:01 -0400","ocd-division/country:us/state:ma/cd:9",,,,"MA","9",false,"2509"
"M000843","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000843.json","Susan",,"Molinari",,"1958-03-27","F","R",,,,,"407817",,,"15642",,,"","",,,false,,,,"2",,,,"2013-04-12 20:11:59 -0400","ocd-division/country:us/state:ny/cd:14",,,,"NY","14",false,"3614"
"M000842","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000842.json","Guy","Victor","Molinari",,"1928-11-23","M","R",,,,,"407816",,,"14846",,,"","",,,false,,,,"10",,,,"2013-04-12 20:11:54 -0400","ocd-division/country:us/state:ny/cd:14",,,,"NY","14",false,"3614"
"M000844","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000844.json","Alan","B.","Mollohan",,"1943-05-14","M","D",,,,,"400281","8577",,"15043",,,"","",,,false,,,,"8",,,,"2016-05-03 15:22:19 -0400","ocd-division/country:us/state:wv/cd:1",,,,"WV","1",false,"5401"
"M000865","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000865.json","Sonny",,"Montgomery",,"1920-08-05","M","D",,,,,"407838",,,"11035",,,"","",,,false,,,,"24",,,,"2013-04-12 20:11:58 -0400","ocd-division/country:us/state:ms/cd:3",,,,"MS","3",false,"2803"
"M000881","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000881.json","Jim",,"Moody",,"1935-09-02",,"D",,,,,"407853",,,"15044",,,"","",,,false,,,,"8",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:wi/cd:5",,,,"WI","5",false,"5505"
"M000926","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000926.json","Carlos","John","Moorhead",,"1922-05-06","M","R",,,,,"407899",,,"14040",,,"","",,,false,,,,"18",,,,"2013-04-12 20:11:58 -0400","ocd-division/country:us/state:ca/cd:22",,,,"CA","22",false,"0622"
"M000941","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000941.json","Constance","A.","Morella",,"1931-02-12","F","R",,,,,"400524",,,"15433",,,"","",,,false,,,,"4",,,,"2013-04-12 20:12:01 -0400","ocd-division/country:us/state:md/cd:8",,,,"MD","8",false,"2408"
"M000999","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000999.json","Sidney","Wallace","Morrison",,"1933-05-13",,"R",,,,,"407967",,,"14847",,,"","",,,false,,,,"10",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:wa/cd:4",,,,"WA","4",false,"5304"
"M000992","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000992.json","Bruce","Andrew","Morrison",,"1944-10-08",,"D",,,,,"407960",,,"15045",,,"","",,,false,,,,"8",,,,"2013-04-12 20:11:54 -0400","ocd-division/country:us/state:ct/cd:3",,,,"CT","3",false,"0903"
"M001057","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001057.json","Robert","Jan","Mrazek",,"1945-11-06","M","D",,,,,"408023",,,"15046",,,"","",,,false,,,,"8",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:ny/cd:3",,,,"NY","3",false,"3603"
"M001088","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001088.json","Austin","John","Murphy",,"1927-06-17","M","D",,,,,"408052",,,"14441",,,"","",,,false,,,,"14",,,,"2013-04-12 20:11:57 -0400","ocd-division/country:us/state:pa/cd:22",,,,"PA","22",false,"4222"
"M001120","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001120.json","John","P.","Murtha",,"1932-06-17","M","D",,,,"JohnMurtha","400286",,,"14072",,"/m/02_hqc","","",,,false,,,,"18",,,,"2016-06-14 16:32:12 -0400","ocd-division/country:us/state:pa/cd:12",,,,"PA","12",false,"4212"
"M001130","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001130.json","John","T.","Myers",,"1927-02-08","M","R",,,,,"408092",,,"11036",,,"","",,,false,,,,"24",,,,"2013-04-12 20:11:58 -0400","ocd-division/country:us/state:in/cd:7",,,,"IN","7",false,"1807"
"N000003","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000003.json","David","Ray","Nagle",,"1943-04-15","M","D",,,,,"408097",,,"15434",,,"","",,,false,,,,"4",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:ia/cd:3",,,,"IA","3",false,"1903"
"N000009","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000009.json","William","H.","Natcher",,"1909-09-11","M","D",,,,,"408103",,,"6845",,,"","",,,false,,,,"38",,,,"2013-04-12 20:11:57 -0400","ocd-division/country:us/state:ky/cd:2",,,,"KY","2",false,"2102"
"N000015","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000015.json","Richard","E.","Neal",,"1949-02-14","M","D",,"RepRichardNeal","reprichardneal","RepRichardENeal","400291","6103","26895","15616","N00000153","/m/028vm4","","https://neal.house.gov","https://neal.house.gov/rss.xml",,false,,,,"2",,,,"2021-03-02 02:35:48 -0500","ocd-division/country:us/state:ma/cd:2",,,,"MA","2",false,"2502"
"N000016","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000016.json","Stephen","Lybrook","Neal",,"1934-11-07","M","D",,,,,"408109",,,"14262",,,"","",,,false,,,,"16",,,,"2013-04-12 20:11:57 -0400","ocd-division/country:us/state:nc/cd:5",,,,"NC","5",false,"3705"
"N000032","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000032.json","Bill",,"Nelson",,"1942-09-29","M","D",,"SenBillNelson",,"senbillnelson","300078","1931","1606","14651","N00009926","/m/01_pb_","","https://www.billnelson.senate.gov",,,false,,,,"12",,,,"2018-03-07 08:14:09 -0500","ocd-division/country:us/state:fl/cd:11",,,,"FL","11",false,"1211"
"N000106","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000106.json","Howard","Curtis","Nielson",,"1924-09-12","M","R",,,,,"408190",,,"15047",,,"","",,,false,,,,"8",,,,"2013-04-12 20:11:54 -0400","ocd-division/country:us/state:ut/cd:3",,,,"UT","3",false,"4903"
"N000163","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000163.json","Henry","James","Nowak",,"1935-02-21","M","D",,,,,"408244",,,"14264",,,"","",,,false,,,,"16",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:ny/cd:33",,,,"NY","33",false,"3633"
"O000001","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000001.json","Mary","Rose","Oakar",,"1940-03-05","F","D",,,,,"408313",,,"14443",,,"","",,,false,,,,"14",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:oh/cd:20",,,,"OH","20",false,"3920"
"O000006","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000006.json","James","L.","Oberstar",,"1934-09-10","M","D",,"JimOberstar",,"RepOberstar","400299","457",,"14265",,,"","",,,false,,,,"16",,,,"2016-05-03 15:22:19 -0400","ocd-division/country:us/state:mn/cd:8",,,,"MN","8",false,"2708"
"O000007","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000007.json","David","R.","Obey",,"1938-10-03","M","D",,,,"CongressmanDaveObey","400300","1621",,"12036",,,"","",,,false,,,,"22",,,,"2016-05-03 15:22:19 -0400","ocd-division/country:us/state:wi/cd:7",,,,"WI","7",false,"5507"
"O000069","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000069.json","James","R.","Olin",,"1920-02-28","M","D",,,,,"408342",,,"15048",,,"","",,,false,,,,"8",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:va/cd:6",,,,"VA","6",false,"5106"
"O000107","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000107.json","Solomon","P.","Ortiz",,"1938-06-03","M","D",,,,,"400302","2070",,"15049",,"/m/03twkj","","",,,false,,,,"8",,,,"2016-06-14 16:32:33 -0400","ocd-division/country:us/state:tx/cd:27",,,,"TX","27",false,"4827"
"O000159","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000159.json","Major","R.","Owens",,"1936-06-28","M","D",,,,,"400306",,,"15050",,,"","",,,false,,,,"8",,,,"2013-04-12 20:12:02 -0400","ocd-division/country:us/state:ny/cd:12",,,,"NY","12",false,"3612"
"O000156","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000156.json","Douglas","Wayne","Owens",,"1937-05-02","M","D",,,,,"408407",,,"14042",,,"","",,,false,,,,"6",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:ut/cd:2",,,,"UT","2",false,"4902"
"O000163","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000163.json","Michael","G.","Oxley",,"1944-02-11","M","R",,,,,"400307",,,"14875",,,"","",,,false,,,,"10",,,,"2013-04-12 20:12:02 -0400","ocd-division/country:us/state:oh/cd:4",,,,"OH","4",false,"3904"
"P000005","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000005.json","Ron",,"Packard",,"1931-01-19","M","R",,,,,"400601",,,"15051",,,"","",,,false,,,,"8",,,,"2013-04-12 20:12:00 -0400","ocd-division/country:us/state:ca/cd:43",,,,"CA","43",false,"0643"
"P000034","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000034.json","Frank",,"Pallone",,"1951-10-30","M","D",,"FrankPallone","repfrankpallone","repfrankpallone","400308","6107","26951","15454","N00000781","/m/0g6t5w","","https://pallone.house.gov","https://pallone.house.gov/rss.xml",,false,,,,"4",,,,"2021-03-02 02:35:49 -0500","ocd-division/country:us/state:nj/cd:3",,,,"NJ","3",false,"3403"
"P000047","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000047.json","Leon","E.","Panetta",,"1938-06-28","M","D",,,,,"408457",,,"14444",,,"","",,,false,,,,"14",,,,"2013-04-12 20:11:57 -0400","ocd-division/country:us/state:ca/cd:16",,,,"CA","16",false,"0616"
"P000066","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000066.json","Mike",,"Parker",,"1949-10-31","M","D",,,,,"408476",,,"15620",,,"","",,,false,,,,"2",,,,"2013-04-12 20:11:59 -0400","ocd-division/country:us/state:ms/cd:4",,,,"MS","4",false,"2804"
"P000080","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000080.json","Stanford","E.","Parris",,"1929-09-09",,"R",,,,,"408490",,,"14043",,,"","",,,false,,,,"12",,,,"2013-04-12 20:11:54 -0400","ocd-division/country:us/state:va/cd:8",,,,"VA","8",false,"5108"
"P000097","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000097.json","Charles",,"Pashayan",,"1941-03-27","M","R",,,,,"408506",,,"14652",,,"","",,,false,,,,"12",,,,"2013-04-12 20:11:54 -0400","ocd-division/country:us/state:ca/cd:17",,,,"CA","17",false,"0617"
"P000112","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000112.json","Elizabeth","J.","Patterson",,"1939-11-18","F","D",,,,,"408520",,,"15435",,,"","",,,false,,,,"4",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:sc/cd:4",,,,"SC","4",false,"4504"
"P000148","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000148.json","Bill",,"Paxon",,"1954-04-29","M","R",,,,,"408553",,,"15618",,,"","",,,false,,,,"2",,,,"2013-04-12 20:11:59 -0400","ocd-division/country:us/state:ny/cd:31",,,,"NY","31",false,"3631"
"P000152","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000152.json","Lewis","F.","Payne","Jr.","1945-07-09","M","D",,,,,"408556",,,"15451",,,"","",,,false,,,,"4",,,,"2017-11-29 06:35:54 -0500","ocd-division/country:us/state:tx/cd:5",,,,"TX","5",false,"4805"
"P000149","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000149.json","Donald","M.","Payne",,"1934-07-16","M","D",,"Payne10thNJ",,"CongressmanPayne","400312","6108",,"15622",,"/m/0jwr2v8","","https://payne.house.gov/","https://payne.house.gov/rss.xml",,false,,,,"4",,,,"2017-09-07 09:55:44 -0400","ocd-division/country:us/state:nj/cd:10",,,,"NJ","10",false,"3410"
"P000170","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000170.json","Donald","James","Pease",,"1931-09-26","M","D",,,,,"408575",,,"14445",,,"","",,,false,,,,"14",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:oh/cd:13",,,,"OH","13",false,"3913"
"P000197","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000197.json","Nancy",,"Pelosi",,"1940-03-26","F","D",,"SpeakerPelosi","NancyPelosi","nancypelosi","400314","6153","26732","15448","N00007360","/m/012v1t","","https://pelosi.house.gov","https://pelosi.house.gov/rss.xml",,false,,,,"4",,,,"2021-03-02 02:35:50 -0500","ocd-division/country:us/state:ca/cd:5",,,,"CA","5",false,"0605"
"P000215","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000215.json","Timothy","J.","Penny",,"1951-11-19","M","D",,,,,"408618",,,"15052",,,"","",,,false,,,,"8",,,,"2013-04-12 20:11:57 -0400","ocd-division/country:us/state:mn/cd:1",,,,"MN","1",false,"2701"
"P000218","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000218.json","Claude","Denson","Pepper",,"1900-09-08","M","D",,,,,"408621",,,"7333",,,"","",,,false,,,,"28",,,,"2013-04-12 20:11:54 -0400","ocd-division/country:us/state:fl/cd:18",,,,"FL","18",false,"1218"
"P000229","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000229.json","Carl","Christopher","Perkins",,"1954-08-06","M","D",,,,,"408632",,,"15228",,,"","",,,false,,,,"8",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:ky/cd:7",,,,"KY","7",false,"2107"
"P000265","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000265.json","Tom",,"Petri",,"1940-05-28","M","R",,,"thomaspetri","TomPetri","400318","3190",,"14675",,"/m/024tmj","","http://petri.house.gov",,,false,,,,"12",,,,"2016-06-14 16:32:36 -0400","ocd-division/country:us/state:wi/cd:6",,,,"WI","6",false,"5506"
"P000326","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000326.json","Owen","B.","Pickett",,"1930-08-31","M","D",,,,,"400603",,,"15436",,,"","",,,false,,,,"4",,,,"2013-04-12 20:12:00 -0400","ocd-division/country:us/state:va/cd:2",,,,"VA","2",false,"5102"
"P000328","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000328.json","J.J.",,"Pickle",,"1913-10-11","M","D",,,,,"408725",,,"10614",,,"","",,,false,,,,"28",,,,"2013-04-12 20:11:57 -0400","ocd-division/country:us/state:tx/cd:10",,,,"TX","10",false,"4810"
"P000444","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000444.json","John","Edward","Porter",,"1935-06-01","M","R",,,,,"400604",,,"14677",,,"","",,,false,,,,"12",,,,"2013-04-12 20:12:00 -0400","ocd-division/country:us/state:il/cd:10",,,,"IL","10",false,"1710"
"P000452","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000452.json","Glenn",,"Poshard",,"1945-10-30","M","D",,,,,"408839",,,"15623",,,"","",,,false,,,,"2",,,,"2013-04-12 20:11:59 -0400","ocd-division/country:us/state:il/cd:22",,,,"IL","22",false,"1722"
"P000523","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000523.json","David","E.","Price",,"1940-08-17","M","D",,"RepDavidEPrice","RepDavidEPrice","RepDavidPrice","400326","6748","119","15438","N00002260","/m/034dxn","","https://price.house.gov","https://price.house.gov/rss.xml",,false,,,,"4",,,,"2021-03-02 02:35:51 -0500","ocd-division/country:us/state:nc/cd:4",,,,"NC","4",false,"3704"
"P000574","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000574.json","Carl","Duane","Pursell",,"1932-12-19","M","R",,,,,"408957",,,"14446",,,"","",,,false,,,,"14",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:mi/cd:2",,,,"MI","2",false,"2602"
"Q000013","Representative","Rep.","https://api.propublica.org/congress/v1/members/Q000013.json","James","Henry","Quillen",,"1916-01-11","M","R",,,,,"408976",,,"10616",,,"","",,,false,,,,"28",,,,"2013-04-12 20:11:59 -0400","ocd-division/country:us/state:tn/cd:1",,,,"TN","1",false,"4701"
"R000011","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000011.json","Nick","J.","Rahall","II","1949-05-20","M","D",,,"NickRahall","NRAHALLWV03","400331","8272",,"14448",,"/m/024zc8","","http://rahall.house.gov",,,false,,,,"14",,,,"2017-11-29 06:35:55 -0500","ocd-division/country:us/state:wv/cd:4",,,,"WV","4",false,"5404"
"R000053","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000053.json","Charles","B.","Rangel",,"1930-06-11","M","D",,"CBRangel","CBRangel","RepRangel","400333","1745",,"13035",,"/m/024_vw","","http://rangel.house.gov",,,false,,,,"20",,,,"2016-06-14 16:32:48 -0400","ocd-division/country:us/state:ny/cd:16",,,,"NY","16",false,"3616"
"R000072","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000072.json","Arthur",,"Ravenel",,"1927-03-29","M","R",,,,,"409052",,,"15438",,,"","",,,false,,,,"4",,,,"2013-04-12 20:11:57 -0400","ocd-division/country:us/state:sc/cd:1",,,,"SC","1",false,"4501"
"R000080","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000080.json","Richard","Belmont","Ray",,"1927-02-02","M","D",,,,,"409060",,,"15053",,,"","",,,false,,,,"8",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:ga/cd:3",,,,"GA","3",false,"1303"
"R000141","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000141.json","Ralph",,"Regula",,"1924-12-03","M","R",,,,,"400334",,,"14045",,,"","",,,false,,,,"18",,,,"2013-04-12 20:12:03 -0400","ocd-division/country:us/state:oh/cd:16",,,,"OH","16",false,"3916"
"R000189","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000189.json","John","Jacob","Rhodes",,"1943-09-08","M","R",,,,,"409165",,,"15439",,,"","",,,false,,,,"4",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:az/cd:1",,,,"AZ","1",false,"0401"
"R000229","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000229.json","Bill",,"Richardson",,"1947-11-15","M","D",,,,,"409205",,,"15055",,,"","",,,false,,,,"8",,,,"2013-04-12 20:11:59 -0400","ocd-division/country:us/state:nm/cd:3",,,,"NM","3",false,"3503"
"R000243","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000243.json","Thomas","J.","Ridge",,"1945-08-26","M","R",,,,,"409219",,,"15056",,,"","",,,false,,,,"8",,,,"2013-04-12 20:11:57 -0400","ocd-division/country:us/state:pa/cd:21",,,,"PA","21",false,"4221"
"R000262","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000262.json","Matthew","John","Rinaldo",,"1931-09-01","M","R",,,,,"409237",,,"14046",,,"","",,,false,,,,"18",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:nj/cd:7",,,,"NJ","7",false,"3407"
"R000277","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000277.json","Donald","Lawrence","Ritter",,"1940-10-21","M","R",,,,,"409251",,,"14654",,,"","",,,false,,,,"12",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:pa/cd:15",,,,"PA","15",false,"4215"
"R000307","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000307.json","Pat",,"Roberts",,"1936-04-20","M","R",,"SenPatRoberts","SenPatRoberts","SenPatRoberts","300083","16354","26866","14852","N00005285","/m/01_pdv","","https://www.roberts.senate.gov","https://www.roberts.senate.gov/public/index.cfm?a=RSS.Feed",,false,,,,"10",,,,"2019-01-06 15:20:48 -0500","ocd-division/country:us/state:ks/cd:1",,,,"KS","1",false,"2001"
"R000354","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000354.json","Tommy","Franklin","Robinson",,"1942-03-07",,"R",,,,,"409325",,,"15229",,,"","",,,false,,,,"6",,,,"2013-04-12 20:11:55 -0400","ocd-division/country:us/state:ar/cd:2",,,,"AR","2",false,"0502"
"R000354","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000354.json","Tommy","Franklin","Robinson",,"1942-03-07",,"D",,,,,"409325",,,"15229",,,"","",,,false,,,,"6",,,,"2013-04-12 20:11:55 -0400","ocd-division/country:us/state:ar/cd:2",,,,"AR","2",false,"0502"
"R000383","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000383.json","Robert","A.","Roe",,"1924-02-28","M","D",,,,,"409353",,,"12042",,,"","",,,false,,,,"22",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:nj/cd:8",,,,"NJ","8",false,"3408"
"R000395","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000395.json","Harold",,"Rogers",,"1937-12-31","M","R",,"RepHalRogers","CongressmanHalRogers","RepHalRogers","400340","6739","26875","14854","N00003473","/m/025jnx","","https://halrogers.house.gov",,,false,,,,"10",,,,"2021-03-02 02:35:52 -0500","ocd-division/country:us/state:ky/cd:5",,,,"KY","5",false,"2105"
"R000409","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000409.json","Dana",,"Rohrabacher",,"1947-06-21","M","R",,,,"RepDanaRohrabacher","400343","5590","26763","15621","N00007151","/m/02gtr","","https://rohrabacher.house.gov",,,false,,,,"2",,,,"2018-03-07 08:14:58 -0500","ocd-division/country:us/state:ca/cd:42",,,,"CA","42",false,"0642"
"R000435","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000435.json","Ileana",,"Ros-Lehtinen",,"1952-07-15","F","R",,"RosLehtinen","iroslehtinen","IleanaRosLehtinen","400344","3206","26815","15634","N00002858","/m/02530d","","https://ros-lehtinen.house.gov",,,false,,,,"2",,,,"2018-03-07 08:14:58 -0500","ocd-division/country:us/state:fl/cd:18",,,,"FL","18",false,"1218"
"R000436","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000436.json","Charles","Grandison","Rose",,"1939-08-10","M","D",,,,,"409400",,,"14048",,,"","",,,false,,,,"18",,,,"2013-04-12 20:11:59 -0400","ocd-division/country:us/state:nc/cd:7",,,,"NC","7",false,"3707"
"R000458","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000458.json","Daniel","David","Rostenkowski",,"1928-01-02","M","D",,,,,"409422",,,"8080",,,"","",,,false,,,,"32",,,,"2013-04-12 20:11:57 -0400","ocd-division/country:us/state:il/cd:8",,,,"IL","8",false,"1708"
"R000459","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000459.json","Toby","A.","Roth",,"1938-10-10","M","R",,,,,"409423",,,"14655",,,"","",,,false,,,,"12",,,,"2013-04-12 20:11:59 -0400","ocd-division/country:us/state:wi/cd:8",,,,"WI","8",false,"5508"
"R000465","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000465.json","Marge",,"Roukema",,"1929-09-19","F","R",,,,,"400533",,,"14855",,,"","",,,false,,,,"10",,,,"2013-04-12 20:12:01 -0400","ocd-division/country:us/state:nj/cd:5",,,,"NJ","5",false,"3405"
"R000482","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000482.json","John",,"Rowland",,"1957-05-24","M","R",,,,,"409443",,,"15230",,,"","",,,false,,,,"6",,,,"2013-04-12 20:11:55 -0400","ocd-division/country:us/state:ct/cd:5",,,,"CT","5",false,"0905"
"R000481","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000481.json","James","Roy","Rowland",,"1926-02-03","M","D",,,,,"409442",,,"15057",,,"","",,,false,,,,"8",,,,"2013-04-12 20:11:57 -0400","ocd-division/country:us/state:ga/cd:8",,,,"GA","8",false,"1308"
"R000485","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000485.json","Edward","Ross","Roybal",,"1916-02-10","M","D",,,,,"409446",,,"10621",,,"","",,,false,,,,"28",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:ca/cd:25",,,,"CA","25",false,"0625"
"R000543","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000543.json","Martin","Anthony","Russo",,"1944-01-23","M","D",,,,,"409500",,,"14271",,,"","",,,false,,,,"16",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:il/cd:3",,,,"IL","3",false,"1703"
"S000005","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000005.json","Martin","Olav","Sabo",,"1938-02-28","M","D",,,,,"400354",,,"14656",,,"","",,,false,,,,"12",,,,"2008-08-22 06:22:37 -0400","ocd-division/country:us/state:mn/cd:5",,,,"MN","5",false,"2705"
"S000014","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000014.json","Patricia","Fukuda","Saiki",,"1930-05-28","F","R",,,,,"409534",,,"15440",,,"","",,,false,,,,"4",,,,"2013-04-12 20:11:55 -0400","ocd-division/country:us/state:hi/cd:1",,,,"HI","1",false,"1501"
